Cidade: Aracaju
sem Threads - Aracaju - Dia 1 - Temperatura [media=27.870833333333337, minima=25.1, maxima=31.7]
9 Threads - Goiânia - Dia 22 - Temperatura [media=25.45416666666667, minima=22.3, maxima=29.0]
9 Threads - Goiânia - Dia 23 - Temperatura [media=25.358333333333334, minima=22.5, maxima=28.8]
9 Threads - Goiânia - Dia 24 - Temperatura [media=25.020833333333332, minima=22.4, maxima=28.8]
9 Threads - Goiânia - Dia 25 - Temperatura [media=25.36250000000001, minima=21.8, maxima=29.3]
9 Threads - Goiânia - Dia 26 - Temperatura [media=25.379166666666666, minima=21.4, maxima=29.1]
9 Threads - Goiânia - Dia 27 - Temperatura [media=25.708333333333332, minima=20.7, maxima=31.3]
9 Threads - Goiânia - Dia 28 - Temperatura [media=25.591666666666672, minima=20.7, maxima=30.8]
9 Threads - Goiânia - Dia 29 - Temperatura [media=25.724999999999994, minima=21.2, maxima=30.8]
9 Threads - Goiânia - Dia 30 - Temperatura [media=26.27916666666667, minima=20.8, maxima=32.8]
9 Threads - Goiânia - Dia 31 - Temperatura [media=25.654166666666658, minima=22.5, maxima=30.2]

Cidade: Salvador
9 Threads - Salvador - Dia 1 - Temperatura [media=27.904166666666665, minima=25.6, maxima=31.4]
9 Threads - Salvador - Dia 2 - Temperatura [media=27.7375, minima=25.1, maxima=31.6]
9 Threads - Salvador - Dia 3 - Temperatura [media=27.975000000000005, minima=25.8, maxima=31.8]
9 Threads - Salvador - Dia 4 - Temperatura [media=28.295833333333334, minima=26.0, maxima=31.7]
9 Threads - Salvador - Dia 5 - Temperatura [media=28.72916666666667, minima=26.4, maxima=34.1]
9 Threads - Salvador - Dia 6 - Temperatura [media=28.220833333333342, minima=26.3, maxima=31.6]
9 Threads - Salvador - Dia 7 - Temperatura [media=28.137500000000003, minima=26.2, maxima=31.6]
9 Threads - Salvador - Dia 8 - Temperatura [media=28.3625, minima=26.1, maxima=32.3]
9 Threads - Salvador - Dia 9 - Temperatura [media=27.425, minima=26.3, maxima=28.8]
9 Threads - Salvador - Dia 10 - Temperatura [media=27.62916666666666, minima=25.3, maxima=30.7]
9 Threads - Salvador - Dia 11 - Temperatura [media=27.03333333333333, minima=24.9, maxima=30.1]
9 Threads - Salvador - Dia 12 - Temperatura [media=27.2625, minima=24.0, maxima=30.9]
9 Threads - Salvador - Dia 13 - Temperatura [media=27.825000000000003, minima=24.2, maxima=32.1]
9 Threads - Salvador - Dia 14 - Temperatura [media=28.16666666666667, minima=25.1, maxima=32.6]
9 Threads - Salvador - Dia 15 - Temperatura [media=27.625, minima=25.6, maxima=30.2]
9 Threads - Salvador - Dia 16 - Temperatura [media=27.85000000000001, minima=25.3, maxima=31.1]
9 Threads - Salvador - Dia 17 - Temperatura [media=27.54583333333333, minima=24.9, maxima=30.6]
9 Threads - Salvador - Dia 18 - Temperatura [media=27.537500000000005, minima=24.8, maxima=30.6]
9 Threads - Salvador - Dia 19 - Temperatura [media=28.233333333333334, minima=26.1, maxima=31.6]
9 Threads - Salvador - Dia 20 - Temperatura [media=28.32083333333333, minima=25.7, maxima=32.0]
9 Threads - Salvador - Dia 21 - Temperatura [media=28.78333333333333, minima=25.7, maxima=34.0]
9 Threads - Salvador - Dia 22 - Temperatura [media=29.27083333333333, minima=26.9, maxima=34.8]
9 Threads - Salvador - Dia 23 - Temperatura [media=28.487499999999997, minima=27.0, maxima=31.3]
9 Threads - Salvador - Dia 24 - Temperatura [media=27.970833333333342, minima=25.7, maxima=32.0]
9 Threads - Salvador - Dia 25 - Temperatura [media=27.13333333333333, minima=25.3, maxima=29.9]
9 Threads - Salvador - Dia 26 - Temperatura [media=27.462500000000002, minima=25.4, maxima=31.0]
9 Threads - Salvador - Dia 27 - Temperatura [media=25.862499999999997, minima=24.7, maxima=27.6]
9 Threads - Salvador - Dia 28 - Temperatura [media=27.22916666666666, minima=25.1, maxima=30.4]
9 Threads - Salvador - Dia 29 - Temperatura [media=27.96666666666667, minima=25.6, maxima=31.8]
9 Threads - Salvador - Dia 30 - Temperatura [media=27.804166666666664, minima=25.1, maxima=32.0]
9 Threads - Salvador - Dia 31 - Temperatura [media=27.1875, minima=24.6, maxima=30.5]

Cidade: Maceió
9 Threads - Maceió - Dia 1 - Temperatura [media=27.35416666666666, minima=25.2, maxima=29.9]
9 Threads - Maceió - Dia 2 - Temperatura [media=27.041666666666668, minima=23.7, maxima=31.0]
9 Threads - Maceió - Dia 3 - Temperatura [media=27.75416666666666, minima=24.9, maxima=31.9]
9 Threads - Maceió - Dia 4 - Temperatura [media=27.73333333333333, minima=24.9, maxima=31.0]
9 Threads - Maceió - Dia 5 - Temperatura [media=27.783333333333335, minima=24.7, maxima=32.7]
9 Threads - Maceió - Dia 6 - Temperatura [media=27.737499999999994, minima=25.1, maxima=31.6]
9 Threads - Maceió - Dia 7 - Temperatura [media=27.345833333333335, minima=24.3, maxima=31.1]
9 Threads - Maceió - Dia 8 - Temperatura [media=27.091666666666665, minima=23.3, maxima=32.2]
9 Threads - Maceió - Dia 9 - Temperatura [media=27.51666666666667, minima=25.2, maxima=30.5]
9 Threads - Maceió - Dia 10 - Temperatura [media=26.48333333333333, minima=25.0, maxima=28.1]
9 Threads - Maceió - Dia 11 - Temperatura [media=25.90416666666667, minima=24.3, maxima=28.5]
9 Threads - Maceió - Dia 12 - Temperatura [media=25.941666666666666, minima=22.3, maxima=29.4]
9 Threads - Maceió - Dia 13 - Temperatura [media=26.645833333333343, minima=23.5, maxima=30.6]
9 Threads - Maceió - Dia 14 - Temperatura [media=26.8, minima=24.0, maxima=30.1]
9 Threads - Maceió - Dia 15 - Temperatura [media=27.166666666666668, minima=25.0, maxima=30.0]
9 Threads - Maceió - Dia 16 - Temperatura [media=27.395833333333332, minima=25.7, maxima=30.1]
9 Threads - Maceió - Dia 17 - Temperatura [media=26.741666666666664, minima=24.9, maxima=29.3]
9 Threads - Maceió - Dia 18 - Temperatura [media=27.095833333333335, minima=24.8, maxima=30.0]
9 Threads - Maceió - Dia 19 - Temperatura [media=27.420833333333334, minima=25.4, maxima=30.3]
9 Threads - Maceió - Dia 20 - Temperatura [media=27.862499999999997, minima=25.0, maxima=31.4]
9 Threads - Maceió - Dia 21 - Temperatura [media=28.454166666666666, minima=25.4, maxima=33.9]
9 Threads - Maceió - Dia 22 - Temperatura [media=28.662500000000005, minima=25.4, maxima=34.6]
9 Threads - Maceió - Dia 23 - Temperatura [media=28.745833333333334, minima=25.5, maxima=33.7]
9 Threads - Maceió - Dia 24 - Temperatura [media=28.66250000000001, minima=25.4, maxima=34.0]
9 Threads - Maceió - Dia 25 - Temperatura [media=28.47916666666666, minima=25.6, maxima=33.2]
9 Threads - Maceió - Dia 26 - Temperatura [media=28.49166666666667, minima=25.9, maxima=32.5]
9 Threads - Maceió - Dia 27 - Temperatura [media=28.058333333333326, minima=25.5, maxima=31.9]
9 Threads - Maceió - Dia 28 - Temperatura [media=27.829166666666662, minima=25.5, maxima=30.6]
9 Threads - Maceió - Dia 29 - Temperatura [media=27.50833333333333, minima=25.1, maxima=30.8]
9 Threads - Maceió - Dia 30 - Temperatura [media=27.404166666666665, minima=24.9, maxima=30.6]
9 Threads - Maceió - Dia 31 - Temperatura [media=26.92916666666667, minima=23.8, maxima=30.4]

Cidade: Curitiba
9 Threads - Curitiba - Dia 1 - Temperatura [media=19.641666666666662, minima=16.3, maxima=25.6]
9 Threads - Curitiba - Dia 2 - Temperatura [media=19.70416666666667, minima=15.1, maxima=26.3]
9 Threads - Curitiba - Dia 3 - Temperatura [media=20.179166666666667, minima=15.7, maxima=26.6]
9 Threads - Curitiba - Dia 4 - Temperatura [media=19.59166666666667, minima=16.3, maxima=25.7]
9 Threads - Curitiba - Dia 5 - Temperatura [media=19.258333333333333, minima=14.8, maxima=25.0]
9 Threads - Curitiba - Dia 6 - Temperatura [media=20.34583333333333, minima=16.6, maxima=27.4]
9 Threads - Curitiba - Dia 7 - Temperatura [media=22.329166666666666, minima=16.4, maxima=30.4]
9 Threads - Curitiba - Dia 8 - Temperatura [media=24.45416666666667, minima=18.4, maxima=31.5]
9 Threads - Curitiba - Dia 9 - Temperatura [media=24.79166666666666, minima=19.6, maxima=31.7]
9 Threads - Curitiba - Dia 10 - Temperatura [media=23.679166666666664, minima=19.1, maxima=29.6]
9 Threads - Curitiba - Dia 11 - Temperatura [media=23.954166666666662, minima=20.5, maxima=29.5]
9 Threads - Curitiba - Dia 12 - Temperatura [media=20.81666666666667, minima=19.0, maxima=22.0]
9 Threads - Curitiba - Dia 13 - Temperatura [media=18.679166666666664, minima=17.5, maxima=21.4]
9 Threads - Curitiba - Dia 14 - Temperatura [media=21.162499999999998, minima=14.8, maxima=28.4]
9 Threads - Curitiba - Dia 15 - Temperatura [media=23.141666666666666, minima=19.0, maxima=29.2]
9 Threads - Curitiba - Dia 16 - Temperatura [media=23.770833333333332, minima=19.4, maxima=29.5]
9 Threads - Curitiba - Dia 17 - Temperatura [media=23.612499999999997, minima=20.6, maxima=28.5]
9 Threads - Curitiba - Dia 18 - Temperatura [media=22.63333333333333, minima=19.6, maxima=27.4]
9 Threads - Curitiba - Dia 19 - Temperatura [media=23.320833333333336, minima=20.8, maxima=26.6]
9 Threads - Curitiba - Dia 20 - Temperatura [media=22.71666666666667, minima=20.3, maxima=26.7]
9 Threads - Curitiba - Dia 21 - Temperatura [media=21.099999999999998, minima=18.5, maxima=25.5]
9 Threads - Curitiba - Dia 22 - Temperatura [media=17.845833333333335, minima=16.3, maxima=20.3]
9 Threads - Curitiba - Dia 23 - Temperatura [media=16.2375, minima=15.3, maxima=17.9]
9 Threads - Curitiba - Dia 24 - Temperatura [media=16.316666666666666, minima=14.4, maxima=19.5]
9 Threads - Curitiba - Dia 25 - Temperatura [media=15.366666666666667, minima=13.2, maxima=18.7]
9 Threads - Curitiba - Dia 26 - Temperatura [media=15.529166666666667, minima=13.0, maxima=19.2]
9 Threads - Curitiba - Dia 27 - Temperatura [media=16.558333333333334, minima=12.7, maxima=21.5]
9 Threads - Curitiba - Dia 28 - Temperatura [media=17.995833333333326, minima=14.1, maxima=22.5]
9 Threads - Curitiba - Dia 29 - Temperatura [media=19.1875, minima=14.2, maxima=24.7]
9 Threads - Curitiba - Dia 30 - Temperatura [media=21.520833333333332, minima=15.9, maxima=28.2]
9 Threads - Curitiba - Dia 31 - Temperatura [media=21.424999999999997, minima=17.6, maxima=27.4]

Cidade: Teresina
9 Threads - Teresina - Dia 1 - Temperatura [media=27.37500000000001, minima=24.7, maxima=32.5]
9 Threads - Teresina - Dia 2 - Temperatura [media=28.20416666666667, minima=24.4, maxima=32.5]
9 Threads - Teresina - Dia 3 - Temperatura [media=27.074999999999992, minima=24.8, maxima=30.6]
9 Threads - Teresina - Dia 4 - Temperatura [media=29.28750000000001, minima=25.3, maxima=35.4]
9 Threads - Teresina - Dia 5 - Temperatura [media=29.7625, minima=24.3, maxima=35.5]
9 Threads - Teresina - Dia 6 - Temperatura [media=30.349999999999998, minima=24.4, maxima=36.7]
9 Threads - Teresina - Dia 7 - Temperatura [media=27.741666666666664, minima=24.8, maxima=31.3]
9 Threads - Teresina - Dia 8 - Temperatura [media=28.433333333333337, minima=23.4, maxima=34.8]
9 Threads - Teresina - Dia 9 - Temperatura [media=30.095833333333335, minima=24.5, maxima=36.6]
9 Threads - Teresina - Dia 10 - Temperatura [media=30.308333333333323, minima=24.4, maxima=36.7]
9 Threads - Teresina - Dia 11 - Temperatura [media=27.224999999999994, minima=25.2, maxima=30.0]
9 Threads - Teresina - Dia 12 - Temperatura [media=27.137500000000003, minima=24.4, maxima=30.5]
9 Threads - Teresina - Dia 13 - Temperatura [media=26.42916666666667, minima=24.0, maxima=29.8]
9 Threads - Teresina - Dia 14 - Temperatura [media=27.370833333333326, minima=22.3, maxima=32.7]
9 Threads - Teresina - Dia 15 - Temperatura [media=28.824999999999992, minima=24.5, maxima=33.8]
9 Threads - Teresina - Dia 16 - Temperatura [media=28.920833333333338, minima=23.7, maxima=34.8]
9 Threads - Teresina - Dia 17 - Temperatura [media=29.445833333333336, minima=23.9, maxima=36.1]
9 Threads - Teresina - Dia 18 - Temperatura [media=29.545833333333334, minima=23.2, maxima=36.9]
9 Threads - Teresina - Dia 19 - Temperatura [media=29.50833333333333, minima=23.8, maxima=36.7]
9 Threads - Teresina - Dia 20 - Temperatura [media=29.40416666666667, minima=24.6, maxima=35.2]
9 Threads - Teresina - Dia 21 - Temperatura [media=29.937500000000004, minima=25.1, maxima=36.3]
9 Threads - Teresina - Dia 22 - Temperatura [media=30.19166666666666, minima=25.9, maxima=35.3]
9 Threads - Teresina - Dia 23 - Temperatura [media=29.17083333333333, minima=26.1, maxima=34.1]
9 Threads - Teresina - Dia 24 - Temperatura [media=28.575, minima=25.5, maxima=33.7]
9 Threads - Teresina - Dia 25 - Temperatura [media=29.004166666666666, minima=25.0, maxima=34.1]
9 Threads - Teresina - Dia 26 - Temperatura [media=29.049999999999997, minima=25.4, maxima=33.3]
9 Threads - Teresina - Dia 27 - Temperatura [media=29.666666666666668, minima=26.1, maxima=34.2]
9 Threads - Teresina - Dia 28 - Temperatura [media=28.270833333333332, minima=24.4, maxima=33.0]
9 Threads - Teresina - Dia 29 - Temperatura [media=27.341666666666665, minima=24.6, maxima=31.2]
9 Threads - Teresina - Dia 30 - Temperatura [media=28.662500000000005, minima=24.4, maxima=34.1]
9 Threads - Teresina - Dia 31 - Temperatura [media=29.650000000000006, minima=25.0, maxima=34.7]

Cidade: Belo Horizonte
9 Threads - Belo Horizonte - Dia 1 - Temperatura [media=21.75, minima=20.3, maxima=23.4]
9 Threads - Belo Horizonte - Dia 2 - Temperatura [media=22.2625, minima=19.7, maxima=26.3]
9 Threads - Belo Horizonte - Dia 3 - Temperatura [media=22.44583333333333, minima=21.4, maxima=24.9]
9 Threads - Belo Horizonte - Dia 4 - Temperatura [media=21.416666666666668, minima=20.4, maxima=23.0]
9 Threads - Belo Horizonte - Dia 5 - Temperatura [media=24.200000000000006, minima=20.8, maxima=29.8]
9 Threads - Belo Horizonte - Dia 6 - Temperatura [media=25.362499999999997, minima=21.0, maxima=30.8]
9 Threads - Belo Horizonte - Dia 7 - Temperatura [media=24.970833333333335, minima=20.6, maxima=30.2]
9 Threads - Belo Horizonte - Dia 8 - Temperatura [media=24.766666666666666, minima=20.8, maxima=29.5]
9 Threads - Belo Horizonte - Dia 9 - Temperatura [media=24.541666666666668, minima=20.7, maxima=29.3]
9 Threads - Belo Horizonte - Dia 10 - Temperatura [media=24.754166666666663, minima=20.5, maxima=29.7]
9 Threads - Belo Horizonte - Dia 11 - Temperatura [media=25.45, minima=21.4, maxima=30.7]
9 Threads - Belo Horizonte - Dia 12 - Temperatura [media=25.075000000000003, minima=20.9, maxima=30.5]
9 Threads - Belo Horizonte - Dia 13 - Temperatura [media=25.083333333333332, minima=21.5, maxima=30.2]
9 Threads - Belo Horizonte - Dia 14 - Temperatura [media=24.733333333333334, minima=21.3, maxima=29.1]
9 Threads - Belo Horizonte - Dia 15 - Temperatura [media=24.458333333333332, minima=21.2, maxima=28.2]
9 Threads - Belo Horizonte - Dia 16 - Temperatura [media=25.554166666666664, minima=19.7, maxima=31.9]
9 Threads - Belo Horizonte - Dia 17 - Temperatura [media=27.0125, minima=20.7, maxima=32.8]
9 Threads - Belo Horizonte - Dia 18 - Temperatura [media=27.0, minima=20.3, maxima=32.6]
9 Threads - Belo Horizonte - Dia 19 - Temperatura [media=26.999999999999996, minima=22.1, maxima=32.5]
9 Threads - Belo Horizonte - Dia 20 - Temperatura [media=26.437499999999996, minima=21.1, maxima=32.7]
9 Threads - Belo Horizonte - Dia 21 - Temperatura [media=25.4875, minima=21.3, maxima=30.2]
9 Threads - Belo Horizonte - Dia 22 - Temperatura [media=25.495833333333334, minima=21.0, maxima=30.4]
9 Threads - Belo Horizonte - Dia 23 - Temperatura [media=24.691666666666666, minima=21.3, maxima=29.7]
9 Threads - Belo Horizonte - Dia 24 - Temperatura [media=22.45416666666667, minima=19.9, maxima=27.1]
9 Threads - Belo Horizonte - Dia 25 - Temperatura [media=24.366666666666664, minima=21.1, maxima=29.3]
9 Threads - Belo Horizonte - Dia 26 - Temperatura [media=24.74166666666667, minima=19.8, maxima=30.1]
9 Threads - Belo Horizonte - Dia 27 - Temperatura [media=23.45833333333333, minima=19.8, maxima=28.1]
9 Threads - Belo Horizonte - Dia 28 - Temperatura [media=24.045833333333334, minima=20.7, maxima=28.1]
9 Threads - Belo Horizonte - Dia 29 - Temperatura [media=24.175, minima=20.9, maxima=29.3]
9 Threads - Belo Horizonte - Dia 30 - Temperatura [media=25.475000000000005, minima=21.4, maxima=30.2]
9 Threads - Belo Horizonte - Dia 31 - Temperatura [media=24.625, minima=21.2, maxima=28.3]

Cidade: Porto Alegre
9 Threads - Porto Alegre - Dia 1 - Temperatura [media=24.01666666666667, minima=19.1, maxima=30.8]
9 Threads - Porto Alegre - Dia 2 - Temperatura [media=24.191666666666666, minima=22.5, maxima=26.8]
9 Threads - Porto Alegre - Dia 3 - Temperatura [media=23.11666666666667, minima=21.1, maxima=26.2]
9 Threads - Porto Alegre - Dia 4 - Temperatura [media=23.099999999999998, minima=20.6, maxima=26.6]
9 Threads - Porto Alegre - Dia 5 - Temperatura [media=24.004166666666663, minima=20.7, maxima=28.7]
9 Threads - Porto Alegre - Dia 6 - Temperatura [media=26.066666666666663, minima=21.5, maxima=32.7]
9 Threads - Porto Alegre - Dia 7 - Temperatura [media=27.291666666666668, minima=23.5, maxima=35.1]
9 Threads - Porto Alegre - Dia 8 - Temperatura [media=28.170833333333324, minima=25.4, maxima=31.3]
9 Threads - Porto Alegre - Dia 9 - Temperatura [media=26.72083333333333, minima=24.3, maxima=30.6]
9 Threads - Porto Alegre - Dia 10 - Temperatura [media=27.266666666666666, minima=23.6, maxima=32.6]
9 Threads - Porto Alegre - Dia 11 - Temperatura [media=25.05416666666667, minima=23.8, maxima=27.9]
9 Threads - Porto Alegre - Dia 12 - Temperatura [media=23.95, minima=22.4, maxima=26.2]
9 Threads - Porto Alegre - Dia 13 - Temperatura [media=23.7, minima=19.9, maxima=29.3]
9 Threads - Porto Alegre - Dia 14 - Temperatura [media=26.287500000000005, minima=22.1, maxima=37.8]
9 Threads - Porto Alegre - Dia 15 - Temperatura [media=26.170833333333338, minima=22.2, maxima=31.3]
9 Threads - Porto Alegre - Dia 16 - Temperatura [media=27.82083333333334, minima=24.1, maxima=34.8]
9 Threads - Porto Alegre - Dia 17 - Temperatura [media=24.22083333333333, minima=23.0, maxima=25.9]
9 Threads - Porto Alegre - Dia 18 - Temperatura [media=25.02916666666667, minima=23.2, maxima=28.5]
9 Threads - Porto Alegre - Dia 19 - Temperatura [media=27.416666666666668, minima=23.8, maxima=32.8]
9 Threads - Porto Alegre - Dia 20 - Temperatura [media=25.07083333333333, minima=23.4, maxima=26.7]
9 Threads - Porto Alegre - Dia 21 - Temperatura [media=23.745833333333334, minima=21.5, maxima=26.6]
9 Threads - Porto Alegre - Dia 22 - Temperatura [media=23.445833333333336, minima=21.2, maxima=26.7]
9 Threads - Porto Alegre - Dia 23 - Temperatura [media=23.291666666666668, minima=20.5, maxima=27.5]
9 Threads - Porto Alegre - Dia 24 - Temperatura [media=22.29583333333333, minima=20.4, maxima=25.3]
9 Threads - Porto Alegre - Dia 25 - Temperatura [media=23.075000000000003, minima=20.1, maxima=27.1]
9 Threads - Porto Alegre - Dia 26 - Temperatura [media=22.441666666666666, minima=20.0, maxima=25.2]
9 Threads - Porto Alegre - Dia 27 - Temperatura [media=23.370833333333337, minima=20.6, maxima=27.2]
9 Threads - Porto Alegre - Dia 28 - Temperatura [media=22.879166666666666, minima=20.6, maxima=26.2]
